year,month,source_hour,irradiance_w_m2,pv_capacity_kw,performance_ratio,availability_factor,pv_generation_kw,generation_type
1992,1,22,15.833333333333334,100.0,0.8,1.0,1.2666666666666668,MODELED_SCENARIO
1992,1,23,5.555555555555555,100.0,0.8,1.0,0.4444444444444445,MODELED_SCENARIO
1992,1,24,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,2,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,2,2,0.8333333333333334,100.0,0.8,1.0,0.06666666666666668,MODELED_SCENARIO
1992,2,3,5.555555555555555,100.0,0.8,1.0,0.4444444444444445,MODELED_SCENARIO
1992,2,4,22.77777777777778,100.0,0.8,1.0,1.8222222222222222,MODELED_SCENARIO
1992,2,5,54.16666666666666,100.0,0.8,1.0,4.333333333333332,MODELED_SCENARIO
1992,2,6,105.55555555555556,100.0,0.8,1.0,8.444444444444445,MODELED_SCENARIO
1992,2,7,191.1111111111111,100.0,0.8,1.0,15.28888888888889,MODELED_SCENARIO
1992,2,8,272.77777777777777,100.0,0.8,1.0,21.822222222222223,MODELED_SCENARIO
1992,2,9,332.5,100.0,0.8,1.0,26.6,MODELED_SCENARIO
1992,2,10,411.6666666666666,100.0,0.8,1.0,32.93333333333333,MODELED_SCENARIO
1992,2,11,471.3888888888889,100.0,0.8,1.0,37.711111111111116,MODELED_SCENARIO
1992,2,12,486.38888888888886,100.0,0.8,1.0,38.91111111111111,MODELED_SCENARIO
1992,2,13,454.4444444444444,100.0,0.8,1.0,36.35555555555555,MODELED_SCENARIO
1992,2,14,413.6111111111112,100.0,0.8,1.0,33.088888888888896,MODELED_SCENARIO
1992,2,15,374.1666666666666,100.0,0.8,1.0,29.933333333333326,MODELED_SCENARIO
1992,2,16,318.05555555555554,100.0,0.8,1.0,25.444444444444443,MODELED_SCENARIO
1992,2,17,252.77777777777777,100.0,0.8,1.0,20.222222222222225,MODELED_SCENARIO
1992,2,18,178.05555555555554,100.0,0.8,1.0,14.244444444444444,MODELED_SCENARIO
1992,2,19,103.61111111111111,100.0,0.8,1.0,8.28888888888889,MODELED_SCENARIO
1992,2,20,42.77777777777778,100.0,0.8,1.0,3.4222222222222225,MODELED_SCENARIO
1992,2,21,16.11111111111111,100.0,0.8,1.0,1.288888888888889,MODELED_SCENARIO
1992,2,22,3.055555555555556,100.0,0.8,1.0,0.24444444444444446,MODELED_SCENARIO
1992,2,23,0.5555555555555556,100.0,0.8,1.0,0.044444444444444446,MODELED_SCENARIO
1992,2,24,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,3,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,3,2,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,3,3,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,3,4,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,3,5,0.5555555555555556,100.0,0.8,1.0,0.044444444444444446,MODELED_SCENARIO
1992,3,6,6.388888888888888,100.0,0.8,1.0,0.5111111111111111,MODELED_SCENARIO
1992,3,7,36.38888888888889,100.0,0.8,1.0,2.9111111111111114,MODELED_SCENARIO
1992,3,8,92.5,100.0,0.8,1.0,7.4,MODELED_SCENARIO
1992,3,9,142.22222222222223,100.0,0.8,1.0,11.377777777777778,MODELED_SCENARIO
1992,3,10,192.2222222222222,100.0,0.8,1.0,15.377777777777778,MODELED_SCENARIO
1992,3,11,227.2222222222222,100.0,0.8,1.0,18.177777777777774,MODELED_SCENARIO
1992,3,12,256.3888888888889,100.0,0.8,1.0,20.511111111111113,MODELED_SCENARIO
1992,3,13,257.5,100.0,0.8,1.0,20.6,MODELED_SCENARIO
1992,3,14,237.5,100.0,0.8,1.0,19.0,MODELED_SCENARIO
1992,3,15,205.8333333333333,100.0,0.8,1.0,16.466666666666665,MODELED_SCENARIO
1992,3,16,148.88888888888889,100.0,0.8,1.0,11.911111111111111,MODELED_SCENARIO
1992,3,17,88.88888888888889,100.0,0.8,1.0,7.111111111111112,MODELED_SCENARIO
1992,3,18,35.0,100.0,0.8,1.0,2.8000000000000007,MODELED_SCENARIO
1992,3,19,6.111111111111111,100.0,0.8,1.0,0.4888888888888889,MODELED_SCENARIO
1992,3,20,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,3,21,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,3,22,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,3,23,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,3,24,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,4,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,4,2,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,4,3,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,4,4,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,4,5,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,4,6,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,4,7,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,4,8,8.333333333333332,100.0,0.8,1.0,0.6666666666666665,MODELED_SCENARIO
1992,4,9,34.72222222222222,100.0,0.8,1.0,2.777777777777778,MODELED_SCENARIO
1992,4,10,69.44444444444444,100.0,0.8,1.0,5.555555555555556,MODELED_SCENARIO
1992,4,11,106.38888888888889,100.0,0.8,1.0,8.511111111111111,MODELED_SCENARIO
1992,4,12,126.38888888888889,100.0,0.8,1.0,10.111111111111112,MODELED_SCENARIO
1992,4,13,129.72222222222223,100.0,0.8,1.0,10.37777777777778,MODELED_SCENARIO
1992,4,14,111.38888888888889,100.0,0.8,1.0,8.911111111111111,MODELED_SCENARIO
1992,4,15,72.5,100.0,0.8,1.0,5.8,MODELED_SCENARIO
1992,4,16,34.166666666666664,100.0,0.8,1.0,2.7333333333333334,MODELED_SCENARIO
1992,4,17,7.5,100.0,0.8,1.0,0.6000000000000001,MODELED_SCENARIO
1992,4,18,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,4,19,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,4,20,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,4,21,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,4,22,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,4,23,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,4,24,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,2,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,3,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,4,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,5,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,6,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,7,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,8,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,9,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,10,1.3888888888888888,100.0,0.8,1.0,0.11111111111111112,MODELED_SCENARIO
1992,5,11,15.277777777777777,100.0,0.8,1.0,1.2222222222222223,MODELED_SCENARIO
1992,5,12,25.555555555555557,100.0,0.8,1.0,2.0444444444444447,MODELED_SCENARIO
1992,5,13,29.72222222222222,100.0,0.8,1.0,2.3777777777777778,MODELED_SCENARIO
1992,5,14,19.72222222222222,100.0,0.8,1.0,1.5777777777777777,MODELED_SCENARIO
1992,5,15,3.888888888888889,100.0,0.8,1.0,0.3111111111111111,MODELED_SCENARIO
1992,5,16,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,17,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,18,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,19,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,20,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,21,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,22,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,23,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,5,24,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,6,1,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,2,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,3,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,4,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,5,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,6,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,7,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,8,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,9,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,10,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,11,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,12,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,13,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,14,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,15,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,16,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,17,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,18,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,19,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,20,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,21,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,22,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,23,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,6,24,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,1,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,2,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,3,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,4,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,5,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,6,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,7,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,8,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,9,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,10,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,11,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,12,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,13,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,14,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,15,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,16,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,17,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,18,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,19,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,20,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,21,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,22,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,23,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,7,24,,100.0,0.8,1.0,,MODELED_SCENARIO
1992,8,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,8,2,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,8,3,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,8,4,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,8,5,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,8,6,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,8,7,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,8,8,1.3888888888888888,100.0,0.8,1.0,0.11111111111111112,MODELED_SCENARIO
1992,8,9,10.833333333333334,100.0,0.8,1.0,0.8666666666666668,MODELED_SCENARIO
1992,8,10,32.22222222222222,100.0,0.8,1.0,2.577777777777778,MODELED_SCENARIO
1992,8,11,61.94444444444444,100.0,0.8,1.0,4.955555555555556,MODELED_SCENARIO
1992,8,12,78.33333333333333,100.0,0.8,1.0,6.266666666666666,MODELED_SCENARIO
1992,8,13,78.88888888888889,100.0,0.8,1.0,6.311111111111111,MODELED_SCENARIO
1992,8,14,62.77777777777778,100.0,0.8,1.0,5.022222222222222,MODELED_SCENARIO
1992,8,15,36.94444444444444,100.0,0.8,1.0,2.9555555555555553,MODELED_SCENARIO
1992,8,16,13.055555555555555,100.0,0.8,1.0,1.0444444444444443,MODELED_SCENARIO
1992,8,17,1.3888888888888888,100.0,0.8,1.0,0.11111111111111112,MODELED_SCENARIO
1992,8,18,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,8,19,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,8,20,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,8,21,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,8,22,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,8,23,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,8,24,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,9,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,9,2,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,9,3,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,9,4,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,9,5,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,9,6,0.8333333333333334,100.0,0.8,1.0,0.06666666666666668,MODELED_SCENARIO
1992,9,7,15.555555555555555,100.0,0.8,1.0,1.2444444444444445,MODELED_SCENARIO
1992,9,8,64.44444444444444,100.0,0.8,1.0,5.155555555555556,MODELED_SCENARIO
1992,9,9,131.94444444444443,100.0,0.8,1.0,10.555555555555555,MODELED_SCENARIO
1992,9,10,200.27777777777777,100.0,0.8,1.0,16.022222222222222,MODELED_SCENARIO
1992,9,11,250.27777777777777,100.0,0.8,1.0,20.022222222222222,MODELED_SCENARIO
1992,9,12,280.8333333333333,100.0,0.8,1.0,22.46666666666667,MODELED_SCENARIO
1992,9,13,285.27777777777777,100.0,0.8,1.0,22.822222222222223,MODELED_SCENARIO
1992,9,14,266.66666666666663,100.0,0.8,1.0,21.33333333333333,MODELED_SCENARIO
1992,9,15,215.0,100.0,0.8,1.0,17.2,MODELED_SCENARIO
1992,9,16,146.11111111111111,100.0,0.8,1.0,11.68888888888889,MODELED_SCENARIO
1992,9,17,77.77777777777779,100.0,0.8,1.0,6.222222222222222,MODELED_SCENARIO
1992,9,18,25.27777777777777,100.0,0.8,1.0,2.0222222222222217,MODELED_SCENARIO
1992,9,19,2.5,100.0,0.8,1.0,0.2,MODELED_SCENARIO
1992,9,20,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,9,21,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,9,22,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,9,23,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,9,24,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,10,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,10,2,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,10,3,0.2777777777777778,100.0,0.8,1.0,0.022222222222222223,MODELED_SCENARIO
1992,10,4,5.833333333333334,100.0,0.8,1.0,0.46666666666666673,MODELED_SCENARIO
1992,10,5,25.27777777777777,100.0,0.8,1.0,2.0222222222222217,MODELED_SCENARIO
1992,10,6,76.94444444444444,100.0,0.8,1.0,6.155555555555555,MODELED_SCENARIO
1992,10,7,155.55555555555557,100.0,0.8,1.0,12.444444444444445,MODELED_SCENARIO
1992,10,8,244.72222222222223,100.0,0.8,1.0,19.57777777777778,MODELED_SCENARIO
1992,10,9,326.3888888888889,100.0,0.8,1.0,26.111111111111114,MODELED_SCENARIO
1992,10,10,395.0,100.0,0.8,1.0,31.6,MODELED_SCENARIO
1992,10,11,457.5,100.0,0.8,1.0,36.6,MODELED_SCENARIO
1992,10,12,497.5,100.0,0.8,1.0,39.800000000000004,MODELED_SCENARIO
1992,10,13,500.55555555555554,100.0,0.8,1.0,40.044444444444444,MODELED_SCENARIO
1992,10,14,471.94444444444446,100.0,0.8,1.0,37.75555555555555,MODELED_SCENARIO
1992,10,15,416.3888888888889,100.0,0.8,1.0,33.31111111111112,MODELED_SCENARIO
1992,10,16,352.22222222222223,100.0,0.8,1.0,28.177777777777777,MODELED_SCENARIO
1992,10,17,268.05555555555554,100.0,0.8,1.0,21.444444444444443,MODELED_SCENARIO
1992,10,18,178.88888888888889,100.0,0.8,1.0,14.31111111111111,MODELED_SCENARIO
1992,10,19,85.0,100.0,0.8,1.0,6.800000000000001,MODELED_SCENARIO
1992,10,20,27.22222222222222,100.0,0.8,1.0,2.1777777777777776,MODELED_SCENARIO
1992,10,21,3.611111111111111,100.0,0.8,1.0,0.2888888888888889,MODELED_SCENARIO
1992,10,22,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,10,23,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,10,24,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1992,11,1,0.5555555555555556,100.0,0.8,1.0,0.044444444444444446,MODELED_SCENARIO
1992,11,2,5.555555555555555,100.0,0.8,1.0,0.4444444444444445,MODELED_SCENARIO
1992,11,3,30.83333333333333,100.0,0.8,1.0,2.4666666666666663,MODELED_SCENARIO
1992,11,4,79.99999999999999,100.0,0.8,1.0,6.3999999999999995,MODELED_SCENARIO
1992,11,5,150.83333333333334,100.0,0.8,1.0,12.066666666666668,MODELED_SCENARIO
1992,11,6,232.77777777777777,100.0,0.8,1.0,18.622222222222224,MODELED_SCENARIO
1992,11,7,336.66666666666663,100.0,0.8,1.0,26.933333333333334,MODELED_SCENARIO
1992,11,8,421.6666666666667,100.0,0.8,1.0,33.73333333333334,MODELED_SCENARIO
1992,11,9,518.0555555555555,100.0,0.8,1.0,41.44444444444444,MODELED_SCENARIO
1992,11,10,574.7222222222222,100.0,0.8,1.0,45.977777777777774,MODELED_SCENARIO
1992,11,11,643.8888888888889,100.0,0.8,1.0,51.51111111111112,MODELED_SCENARIO
1992,11,12,673.3333333333333,100.0,0.8,1.0,53.86666666666667,MODELED_SCENARIO
1992,11,13,679.1666666666666,100.0,0.8,1.0,54.33333333333333,MODELED_SCENARIO
1992,11,14,649.4444444444445,100.0,0.8,1.0,51.955555555555556,MODELED_SCENARIO
1992,11,15,595.0,100.0,0.8,1.0,47.6,MODELED_SCENARIO
1992,11,16,525.8333333333334,100.0,0.8,1.0,42.06666666666667,MODELED_SCENARIO
1992,11,17,438.8888888888889,100.0,0.8,1.0,35.111111111111114,MODELED_SCENARIO
1992,11,18,345.0,100.0,0.8,1.0,27.6,MODELED_SCENARIO
1992,11,19,250.55555555555557,100.0,0.8,1.0,20.044444444444448,MODELED_SCENARIO
1992,11,20,162.77777777777777,100.0,0.8,1.0,13.022222222222224,MODELED_SCENARIO
1992,11,21,87.5,100.0,0.8,1.0,7.0,MODELED_SCENARIO
1992,11,22,34.44444444444444,100.0,0.8,1.0,2.755555555555556,MODELED_SCENARIO
1992,11,23,7.777777777777778,100.0,0.8,1.0,0.6222222222222222,MODELED_SCENARIO
1992,11,24,0.5555555555555556,100.0,0.8,1.0,0.044444444444444446,MODELED_SCENARIO
1992,12,1,3.888888888888889,100.0,0.8,1.0,0.3111111111111111,MODELED_SCENARIO
1992,12,2,22.77777777777778,100.0,0.8,1.0,1.8222222222222222,MODELED_SCENARIO
1992,12,3,60.55555555555556,100.0,0.8,1.0,4.844444444444445,MODELED_SCENARIO
1992,12,4,102.5,100.0,0.8,1.0,8.200000000000001,MODELED_SCENARIO
1992,12,5,163.33333333333331,100.0,0.8,1.0,13.066666666666663,MODELED_SCENARIO
1992,12,6,238.88888888888889,100.0,0.8,1.0,19.11111111111111,MODELED_SCENARIO
1992,12,7,323.88888888888886,100.0,0.8,1.0,25.91111111111111,MODELED_SCENARIO
1992,12,8,418.05555555555554,100.0,0.8,1.0,33.44444444444445,MODELED_SCENARIO
1992,12,9,503.6111111111111,100.0,0.8,1.0,40.28888888888889,MODELED_SCENARIO
1992,12,10,585.0,100.0,0.8,1.0,46.800000000000004,MODELED_SCENARIO
1992,12,11,627.7777777777777,100.0,0.8,1.0,50.22222222222223,MODELED_SCENARIO
1992,12,12,664.4444444444445,100.0,0.8,1.0,53.155555555555566,MODELED_SCENARIO
1992,12,13,674.1666666666666,100.0,0.8,1.0,53.93333333333333,MODELED_SCENARIO
1992,12,14,649.1666666666667,100.0,0.8,1.0,51.93333333333334,MODELED_SCENARIO
1992,12,15,597.7777777777778,100.0,0.8,1.0,47.82222222222223,MODELED_SCENARIO
1992,12,16,493.3333333333333,100.0,0.8,1.0,39.46666666666667,MODELED_SCENARIO
1992,12,17,402.5,100.0,0.8,1.0,32.2,MODELED_SCENARIO
1992,12,18,323.88888888888886,100.0,0.8,1.0,25.91111111111111,MODELED_SCENARIO
1992,12,19,232.5,100.0,0.8,1.0,18.6,MODELED_SCENARIO
1992,12,20,166.11111111111111,100.0,0.8,1.0,13.288888888888891,MODELED_SCENARIO
1992,12,21,123.88888888888889,100.0,0.8,1.0,9.911111111111111,MODELED_SCENARIO
1992,12,22,65.27777777777777,100.0,0.8,1.0,5.222222222222221,MODELED_SCENARIO
1992,12,23,22.77777777777778,100.0,0.8,1.0,1.8222222222222222,MODELED_SCENARIO
1992,12,24,7.222222222222221,100.0,0.8,1.0,0.5777777777777777,MODELED_SCENARIO
1993,1,1,8.055555555555555,100.0,0.8,1.0,0.6444444444444445,MODELED_SCENARIO
1993,1,2,21.11111111111111,100.0,0.8,1.0,1.688888888888889,MODELED_SCENARIO
1993,1,3,48.05555555555555,100.0,0.8,1.0,3.8444444444444446,MODELED_SCENARIO
1993,1,4,84.16666666666666,100.0,0.8,1.0,6.733333333333333,MODELED_SCENARIO
1993,1,5,148.88888888888889,100.0,0.8,1.0,11.911111111111111,MODELED_SCENARIO
1993,1,6,224.72222222222223,100.0,0.8,1.0,17.97777777777778,MODELED_SCENARIO
1993,1,7,311.11111111111114,100.0,0.8,1.0,24.88888888888889,MODELED_SCENARIO
1993,1,8,401.94444444444446,100.0,0.8,1.0,32.15555555555556,MODELED_SCENARIO
1993,1,9,473.6111111111112,100.0,0.8,1.0,37.8888888888889,MODELED_SCENARIO
1993,1,10,546.6666666666666,100.0,0.8,1.0,43.733333333333334,MODELED_SCENARIO
1993,1,11,586.6666666666666,100.0,0.8,1.0,46.93333333333334,MODELED_SCENARIO
1993,1,12,628.3333333333334,100.0,0.8,1.0,50.26666666666668,MODELED_SCENARIO
1993,1,13,621.1111111111112,100.0,0.8,1.0,49.6888888888889,MODELED_SCENARIO
1993,1,14,576.1111111111111,100.0,0.8,1.0,46.088888888888896,MODELED_SCENARIO
1993,1,15,541.1111111111111,100.0,0.8,1.0,43.28888888888889,MODELED_SCENARIO
1993,1,16,490.55555555555554,100.0,0.8,1.0,39.24444444444444,MODELED_SCENARIO
1993,1,17,396.6666666666666,100.0,0.8,1.0,31.733333333333327,MODELED_SCENARIO
1993,1,18,310.5555555555556,100.0,0.8,1.0,24.84444444444445,MODELED_SCENARIO
1993,1,19,233.88888888888889,100.0,0.8,1.0,18.711111111111112,MODELED_SCENARIO
1993,1,20,152.5,100.0,0.8,1.0,12.200000000000001,MODELED_SCENARIO
1993,1,21,96.38888888888889,100.0,0.8,1.0,7.711111111111112,MODELED_SCENARIO
1993,1,22,51.11111111111111,100.0,0.8,1.0,4.088888888888889,MODELED_SCENARIO
1993,1,23,20.555555555555557,100.0,0.8,1.0,1.6444444444444448,MODELED_SCENARIO
1993,1,24,7.777777777777778,100.0,0.8,1.0,0.6222222222222222,MODELED_SCENARIO
1993,2,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1993,2,2,0.2777777777777778,100.0,0.8,1.0,0.022222222222222223,MODELED_SCENARIO
1993,2,3,2.7777777777777777,100.0,0.8,1.0,0.22222222222222224,MODELED_SCENARIO
1993,2,4,12.22222222222222,100.0,0.8,1.0,0.9777777777777775,MODELED_SCENARIO
1993,2,5,46.38888888888889,100.0,0.8,1.0,3.7111111111111117,MODELED_SCENARIO
1993,2,6,89.72222222222223,100.0,0.8,1.0,7.177777777777779,MODELED_SCENARIO
1993,2,7,150.0,100.0,0.8,1.0,12.0,MODELED_SCENARIO
1993,2,8,222.22222222222223,100.0,0.8,1.0,17.777777777777782,MODELED_SCENARIO
1993,2,9,288.3333333333333,100.0,0.8,1.0,23.066666666666666,MODELED_SCENARIO
1993,2,10,358.6111111111111,100.0,0.8,1.0,28.688888888888886,MODELED_SCENARIO
1993,2,11,423.3333333333333,100.0,0.8,1.0,33.86666666666667,MODELED_SCENARIO
1993,2,12,434.7222222222222,100.0,0.8,1.0,34.77777777777777,MODELED_SCENARIO
1993,2,13,418.3333333333333,100.0,0.8,1.0,33.46666666666667,MODELED_SCENARIO
1993,2,14,412.77777777777777,100.0,0.8,1.0,33.022222222222226,MODELED_SCENARIO
1993,2,15,364.7222222222222,100.0,0.8,1.0,29.177777777777774,MODELED_SCENARIO
1993,2,16,306.6666666666667,100.0,0.8,1.0,24.53333333333334,MODELED_SCENARIO
1993,2,17,248.33333333333331,100.0,0.8,1.0,19.866666666666667,MODELED_SCENARIO
1993,2,18,181.11111111111111,100.0,0.8,1.0,14.488888888888889,MODELED_SCENARIO
1993,2,19,110.0,100.0,0.8,1.0,8.8,MODELED_SCENARIO
1993,2,20,51.388888888888886,100.0,0.8,1.0,4.111111111111111,MODELED_SCENARIO
1993,2,21,14.72222222222222,100.0,0.8,1.0,1.1777777777777776,MODELED_SCENARIO
1993,2,22,2.7777777777777777,100.0,0.8,1.0,0.22222222222222224,MODELED_SCENARIO
1993,2,23,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1993,2,24,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1993,3,1,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1993,3,2,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1993,3,3,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1993,3,4,0.0,100.0,0.8,1.0,0.0,MODELED_SCENARIO
1993,3,5,0.5555555555555556,100.0,0.8,1.0,0.044444444444444446,MODELED_SCENARIO
1993,3,6,11.38888888888889,100.0,0.8,1.0,0.9111111111111111,MODELED_SCENARIO
1993,3,7,56.94444444444444,100.0,0.8,1.0,4.555555555555556,MODELED_SCENARIO
1993,3,8,126.66666666666669,100.0,0.8,1.0,10.133333333333335,MODELED_SCENARIO
1993,3,9,200.55555555555557,100.0,0.8,1.0,16.044444444444448,MODELED_SCENARIO
1993,3,10,248.05555555555557,100.0,0.8,1.0,19.84444444444445,MODELED_SCENARIO
1993,3,11,284.16666666666663,100.0,0.8,1.0,22.73333333333333,MODELED_SCENARIO
